LONG;0.5000000;1.0000000;-2.9216707;BAD; -0.3341348;-2.9216707; 55;  0.8049928; 426545100 08_45_00 PC.gif; True; 0.20; 3; -0.36;-0.72;-0.71;-0.44;-0.78;-0.70;-0.84;-0.92;-1.09;-1.19;-1.85;-2.15;-2.60;-2.59;-2.58;-2.31;-2.47;-2.68;-2.29;-1.99;-2.00
LONG;0.5000000;1.0000000;-0.1743827;BAD; 0.6287946;-0.1743827; 85;  0.5994434; 426550500 10_15_00 PC.gif; True; 0.20; 5; 0.28;0.57;0.57;0.56;0.26;0.23;0.29;0.43;0.19;0.31;0.37;0.17;0.41;0.35;0.51;0.33;0.39;0.34;0.22;0.33;0.15
LONG;0.5000000;1.0000000;-0.1624146;BAD; 0.6342992;-0.1624146; 140;  0.6299460; 426560100 12_55_00 PC.gif; True; 0.20; 5; 0.51;0.52;0.42;0.30;0.01;0.04;0.06;-0.01;0.10;-0.07;0.16;0.12;-0.00;0.27;0.39;0.29;0.38;0.36;0.21;0.02;0.00
LONG;0.5000000;1.0000000;-1.3323586;BAD; 0.6576041;-1.3323586; 75;  0.4239462; 426564900 02_15_00 PC.gif; True; 0.20; 18; 0.11;0.09;-0.05;-0.24;-0.26;-0.22;-0.28;-0.29;-0.42;-0.36;-0.26;-1.24;-0.36;-0.01;0.24;0.38;0.24;0.06;-0.09;-0.29;-0.58
LONG;0.5000000;1.0000000;-2.8135832;BAD; 1.0159307;-2.8135832; 75;  0.7833395; 426569400 03_30_00 PC.gif; True; 0.20; 3; 0.73;0.59;0.41;0.27;0.06;-0.22;-0.01;-0.06;-0.24;0.06;0.02;0.16;-0.04;-0.29;-0.40;-0.71;-0.92;-1.86;-1.97;-2.05;-2.12
LONG;0.5000000;1.0000000;-0.4561053;BAD; 0.7746085;-0.4561053; 135;  0.0787560; 426577800 05_50_00 PC.gif; True; 0.20; 8; -0.22;-0.03;-0.18;0.21;0.37;0.70;0.38;0.05;0.39;0.25;0.24;0.53;0.52;0.40;0.60;0.43;0.37;0.48;0.21;0.54;0.65
LONG;0.5000000;1.0000000;1.8674905;OK; 1.8674905;0.2904512; 145;  0.8823146; 426588600 08_50_00 PC.gif; True; 0.20; 14; 0.57;0.63;0.48;0.57;0.96;0.54;0.55;0.60;0.81;0.82;0.89;1.65;1.57;1.29;0.93;0.68;0.68;0.40;0.60;0.74;0.55
LONG;0.5000000;1.0000000;-0.4786734;BAD; 0.7185893;-0.4786734; 300;  0.4879923; 426606600 01_50_00 PC.gif; True; 0.20; 8; -0.18;-0.41;0.15;0.15;0.30;0.49;0.23;0.01;-0.04;0.10;0.19;0.42;0.50;0.40;0.46;0.30;0.18;0.06;0.06;0.07;0.03
LONG;0.5000000;1.0000000;-0.4654510;BAD; 1.1680795;-0.4654510; 105;  0.3443798; 426614400 04_00_00 PC.gif; True; 0.20; 17; -0.04;0.07;0.14;0.06;-0.07;-0.15;-0.25;0.11;0.40;0.26;0.43;0.33;0.15;0.60;0.63;0.63;0.63;0.54;0.32;0.38;0.25
LONG;0.5000000;1.0000000;-0.2333844;BAD; 1.0572660;-0.2333844; 30;  0.7227493; 426617700 04_55_00 PC.gif; True; 0.20; 6; 0.22;0.04;0.50;0.53;0.52;0.52;0.43;0.21;0.27;0.14;0.26;0.13;0.09;0.04;0.11;-0.09;0.04;0.24;0.20;-0.03;0.06
LONG;0.5000000;1.0000000;-0.1040593;BAD; 1.0190076;-0.1040593; 180;  0.5127059; 426629400 08_10_00 PC.gif; True; 0.20; 13; -0.03;0.30;0.15;0.44;0.47;0.79;0.74;0.61;0.76;0.86;0.98;0.86;0.94;0.62;0.16;0.44;0.67;0.29;0.44;0.39;0.12
LONG;0.5000000;1.0000000;2.0768475;OK; 2.0768475;-0.0586556; 145; - 0.3520324; 426638100 10_35_00 PC.gif; True; 0.20; 23; 0.18;0.34;0.51;0.37;0.30;0.45;0.60;0.76;0.63;0.71;0.79;0.92;1.18;1.29;1.13;1.31;1.27;1.42;1.52;1.60;2.01
LONG;0.5000000;1.0000000;1.7109375;OK; 1.7109375;-0.2900396; 625;  0.7431013; 426675600 09_00_00 PC.gif; True; 0.20; 23; 0.21;0.19;0.14;-0.12;-0.23;-0.05;-0.15;-0.13;0.12;0.09;0.27;0.55;0.71;0.63;0.81;1.06;1.36;1.47;1.36;1.27;1.67
LONG;0.5000000;1.0000000;3.0460012;OK; 3.0460012;0.3613692; 45;  0.8736316; 426678900 09_55_00 PC.gif; True; 0.20; 23; 0.68;0.85;0.76;0.94;1.19;1.49;1.61;1.49;1.40;1.80;2.15;2.10;2.15;2.04;1.99;2.20;2.06;1.97;2.16;2.30;2.64
LONG;0.5000000;1.0000000;0.0854425;BAD; 1.1923188;0.0854425; 60;  0.9678331; 426682500 10_55_00 PC.gif; True; 0.20; 11; 0.36;0.24;0.19;0.41;0.26;0.18;0.36;0.51;0.86;0.56;0.42;0.53;0.51;0.64;0.86;0.74;0.69;0.93;0.96;0.87;0.84
LONG;0.5000000;1.0000000;0.0404705;BAD; 0.8661044;0.0404705; 50;  0.4082102; 426685500 11_45_00 PC.gif; True; 0.20; 21; 0.06;0.17;0.15;0.28;0.49;0.38;0.33;0.57;0.60;0.51;0.47;0.49;0.31;0.37;0.37;0.42;0.51;0.45;0.50;0.23;0.31
LONG;0.5000000;1.0000000;-0.7075190;BAD; 0.0173009;-0.7075190; 195;  0.3094952; 426697200 03_00_00 PC.gif; True; 0.20; 4; -0.16;-0.12;-0.13;-0.28;-0.22;-0.44;-0.35;-0.25;-0.34;-0.23;-0.31;-0.30;-0.47;-0.45;-0.43;-0.65;-0.52;-0.41;-0.13;-0.28;-0.36
LONG;0.5000000;1.0000000;-0.1647226;BAD; 0.6176948;-0.1647226; 610;  0.2599917; 426748500 05_15_00 PC.gif; True; 0.20; 13; 0.00;-0.02;0.13;0.24;0.30;0.27;0.12;0.13;0.16;0.33;0.24;0.06;0.06;0.24;0.18;0.11;0.37;0.38;0.33;0.26;0.31
